,head,variable,value,prob,tail
7269,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1372,0.01,zerowidth
7270,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi997,0.05,svo language
7271,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1840,0.01,lexicalized parsing
7272,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi129,0.06,challenges in mt
7273,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi90,0.01,concatenation
7274,Course1_W7-S1-L6_Definition_of_Log-linear_Models_Part_2_3-45,concept_vocab_index,vi263,0.02,examples
7275,Course1_W8-S2-L6_Summary_1-12,concept_vocab_index,vi892,0.02,rejection
7276,Course1_W8-S1-L3_Independence_Assumptions_in_Log-linear_Taggers_8-32,concept_vocab_index,vi1148,0.03,implicature
7277,Course3_W11-S1-L6_-_Knowledge_Representation_-_15_slides_12-18,concept_vocab_index,vi173,0.04,dotproduct attention
7278,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi126,0.05,telic eventualities
7279,Course1_W2-S1-L3_Hidden_Markov_Models_HMMs-_Basic_Definitions_12-00,concept_vocab_index,vi892,0.02,rejection
7280,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi173,0.03,dotproduct attention
7281,Course1_W1-S3-L3_Discounting_Methods_Part_1_9-26,concept_vocab_index,vi911,0.02,dimension
7282,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1003,0.01,log odds ratio
7283,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi892,0.23,rejection
7284,Course1_W9-S1-L2_Word_Cluster_Representations_8-36,concept_vocab_index,vi598,0.02,exponential problem in parsing
7285,Course2_W6-S2-L4_The_Return_of_Unlexicalized_PCFGs_20-53,concept_vocab_index,vi767,0.02,false negatives
7286,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi497,0.0,modal verb
7287,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi197,0.01,trec
7289,Course2_W7-S1-L4_Query_Processing_with_the_Inverted_Index_6-43,concept_vocab_index,vi318,0.33,similar
7290,Course1_W6-S1-L3_Learning_Phrases_from_Alignments_Part_2_7-01,concept_vocab_index,vi129,0.02,challenges in mt
7291,Course3_W1-S1-L2_-_Examples_of_Text_-_14_slides_07-52,concept_vocab_index,vi0,0.04,inflection 
7292,Course3_W2-S1-L6_-_NACLO_-_11_slides_03-51,concept_vocab_index,vi1372,0.03,zerowidth
7293,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi1295,0.01,russian
7294,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi192,0.09,anchor texts
7295,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi370,0.08,closure stop
7296,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi175,0.01,grammar lfg
7297,Course2_W8-S2-L2_Answer_Types_and_Query_Formulation_8-47,concept_vocab_index,vi887,0.01,discoursenew
7298,Course3_W10-S1-L5_-_Text_Clustering_-_17_slides_15-39,concept_vocab_index,vi675,0.02,language model
7299,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi1073,0.03,itg inversion transduction grammar
7301,Course3_W4-S1-L3_-_Classic_Parsing_Methods_-_61_slides_25-05,concept_vocab_index,vi2039,0.11,multilayer perceptrons
7302,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi672,0.09,generalize
7303,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi1937,0.06,entity alignment 
7304,Course2_W6-S2-L3_PCFG_Independence_Assumptions_9-44,concept_vocab_index,vi352,0.03,dependency parsing problem
7305,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi339,0.01,satellite
7306,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi332,0.04,words brother
7307,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1332,0.09,choices in content
7308,Course3_W5-S1-L3_-_Prepositional_phrase_attachment_2-3_-_20_slides_17-22,concept_vocab_index,vi1503,0.02,whquestions
7309,Course1_W9-S2-L7_Summary_3-01,concept_vocab_index,vi955,0.42,synonyms
7310,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi1468,0.02,connotation frame
7311,Course1_W6-S2-L3_Definition_of_the_Decoding_Problem_Part_3_10-43,concept_vocab_index,vi892,0.07,rejection
7312,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,concept_vocab_index,vi1342,0.32,principle contrast
7313,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1840,0.03,lexicalized parsing
7315,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi52,0.06,parameters 
7316,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi129,0.03,challenges in mt
7317,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi1754,0.03,conditional maximum
7318,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi288,0.05,backoff estimate
7319,Course1_W8-S2-L6_Summary_1-12,concept_vocab_index,vi1807,0.02,pitch extraction
7320,Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49,concept_vocab_index,vi1880,0.04,adequacy
7321,Course3_W12-S1-L3_-_Dialogue_Systems_-_18_slides_09-22,concept_vocab_index,vi142,0.15,laplace
7322,Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,concept_vocab_index,vi892,0.03,rejection
7323,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi997,0.03,svo language
7324,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi1880,0.03,adequacy
7325,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,concept_vocab_index,vi129,0.28,challenges in mt
7326,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1132,0.1,argumentation mining
7327,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi517,0.04,allen relations
7328,Course2_W5-S1-L2_Feature_Overlap-Feature_Interaction_12-51,concept_vocab_index,vi283,0.05,dispreferred response
7329,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi721,0.02,joint probability distribution 
7330,Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi1295,0.01,russian
7331,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi1893,0.06,rnnt
7332,Course2_W2-S1-L6_Interpolation_10-25,concept_vocab_index,vi1880,0.02,adequacy
7333,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi1842,0.02,terminal symbol
7334,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi2014,0.03,gpt-3.5 architecture 
7335,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi84,0.02,mean reciprocal rank
7336,Course2_W4-S3-L1_What_is_Relation_Extraction_9-47,concept_vocab_index,vi2039,0.03,multilayer perceptrons
7337,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi173,0.01,dotproduct attention
7338,Course3_W11-S1-L1_-_Sentiment_Analysis_-_17_slides_08-49,concept_vocab_index,vi1349,0.01,probability
7339,Course1_W3-S2-L4_The_CKY_Parsing_Algorithm_Part_1__7-31,concept_vocab_index,vi1807,0.04,pitch extraction
7340,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1125,0.03,salience discourse
7341,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi1073,0.06,itg inversion transduction grammar
7342,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,concept_vocab_index,vi67,0.06,conjoined phrase
7343,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi1132,0.01,argumentation mining
7344,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi2055,0.08,givennew
7345,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi1840,0.03,lexicalized parsing
7346,Course2_W6-S1-L4_CKY_Example_21-52,concept_vocab_index,vi283,0.04,dispreferred response
7347,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi1282,0.07,gricean maxims
7348,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi1434,0.07,palatal sound
7349,Course1_W7-S1-L6_Definition_of_Log-linear_Models_Part_2_3-45,concept_vocab_index,vi92,0.02,pipe
7350,Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi0,0.01,inflection 
7351,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi675,0.02,language model
7352,Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,concept_vocab_index,vi653,0.01,backward chaining
7353,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi2014,0.02,gpt-3.5 architecture 
7354,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi0,0.28,inflection 
7355,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi887,0.02,discoursenew
7356,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi314,0.2,np
7358,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi672,0.02,generalize
7360,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1003,0.02,log odds ratio
7361,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi1003,0.07,log odds ratio
7362,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,vi1520,0.04,retrofitting
7363,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,vi1448,0.06,wavefile format
7364,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi52,0.05,parameters 
7365,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi90,0.05,concatenation
7366,Course2_W8-S1-L4_Word_Similarity-_Distributional_Similarity_I_13-14,concept_vocab_index,vi126,0.03,telic eventualities
7369,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi1107,0.03,modified kneserney
7370,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi475,1.0,document ir
7371,Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi1060,0.03,jay john
7372,Course2_W1-S3-L2_Computing_Minimum_Edit_Distance_5-54,concept_vocab_index,vi1674,0.02,telephonebandwidth
7373,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1807,0.05,pitch extraction
7374,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,concept_vocab_index,vi653,0.32,backward chaining
7375,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,concept_vocab_index,vi126,0.11,telic eventualities
7376,Course2_W5-S2-L2_Some_Methods_and_Results_on_Sequence_Models_for_POS_Tagging_13-04,concept_vocab_index,vi725,0.01,topic models
7377,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi726,0.02,terms
7378,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi142,0.01,laplace
7379,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi92,0.06,pipe
7380,Course1_W3-S1-L3_Introduction_to_the_Parsing_Problem_Part_2_4-20,concept_vocab_index,vi1840,0.01,lexicalized parsing
7381,Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,concept_vocab_index,vi129,0.08,challenges in mt
7382,Course2_W6-S1-L2_Grammar_Transforms_12-05,concept_vocab_index,vi1018,0.05,knowledgebased
7384,Course2_W4-S1-L5_Generative_vs,concept_vocab_index,vi1330,0.01,agent thematic role
7385,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi339,0.14,satellite
7386,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi845,0.03,recap of glms
7387,Course1_W8-S1-L5_Parameters_in_Log-linear_Models_3-59,concept_vocab_index,vi282,0.09,fusion language
7388,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi1673,0.02,wordform
7389,Course1_W1-S2-L5_Trigram_Language_Models_9-40,concept_vocab_index,vi1212,0.02,amount partofspeech
7390,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi529,0.18,xbar schemata
7391,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi361,0.02,hypernym
7392,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi0,0.05,inflection 
7393,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi179,0.01,lateral sound
7394,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1073,0.04,itg inversion transduction grammar
7395,Course3_W2-S1-L1_-_Parts_of_speech_-_17_slides_15-50,concept_vocab_index,vi283,0.01,dispreferred response
7396,Course3_W5-S1-L5_-_Statistical_Parsing_-_29_slides_12-52,concept_vocab_index,vi892,0.02,rejection
7397,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi175,0.01,grammar lfg
7398,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi2069,0.02,treating low zero
7399,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi955,0.04,synonyms
7400,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi283,0.06,dispreferred response
7402,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi1073,0.02,itg inversion transduction grammar
7404,Course1_W5-S2-L6_The_EM_Algorithm_for_IBM_Model_2_Part_2_8-37,concept_vocab_index,vi61,0.01,semantic role labeling 
7405,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi1896,0.02,corefer
7406,Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi1313,0.02,conversational agents
7407,Course1_W4-S2-L4_Parameter_Estimation_in_Lexicalized_PCFGs_Part_1_5-28,concept_vocab_index,vi1003,0.48,log odds ratio
7408,Course1_W7-S1-L5_Definition_of_Log-linear_Models_Part_1_11-50,concept_vocab_index,vi1926,0.03,observation likelihood
7409,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi887,0.03,discoursenew
7410,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi4,0.01,ocr 
7411,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi903,0.12,probability statistics
7412,Course3_W2-S1-L4_-_Morphological_Similarity-_Stemming_-_19_slides_15-05,concept_vocab_index,vi1313,0.11,conversational agents
7413,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi1600,0.14,binary nb
7414,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi1474,0.03,basic definitions
7415,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi1789,0.11,extended
7416,Course1_W1-S2-L2_Introduction_to_the_Language_Modeling_Problem_Part_2_7-12,concept_vocab_index,vi785,0.01,minimum edit distance algorithm
7417,Course1_W8-S1-L4_Features_in_Log-Linear_Taggers_13-21,concept_vocab_index,vi1740,0.1,tap phonetic
7418,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi1842,0.12,terminal symbol
7419,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi129,0.01,challenges in mt
7420,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi197,0.07,trec
7421,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi192,0.01,anchor texts
7422,Course3_W7-S1-L5_-_Statistical_POS_Tagging_-_16_slides_09-28,concept_vocab_index,vi1060,0.26,jay john
7423,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi901,0.01,beam search
7424,Course3_W11-S1-L2_-_Sentiment_Lexicons_-_12_slides_07-53,concept_vocab_index,vi1121,0.01,noun
7425,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi538,0.05,generative
7426,Course1_W4-S2-L6_Evaluation_of_Lexicalized_PCFGs_Part_1_9-32,concept_vocab_index,vi1783,0.05,truthconditional semantics
7427,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi1257,0.02,estimating probabilities
7428,Course3_W2-S1-L2_-_Morphology_and_the_Lexicon_-_20_slides_21-02,concept_vocab_index,vi192,1.0,anchor texts
7429,Course1_W9-S1-L4_The_Brown_Clustering_Algorithm_Part_2_8-30,concept_vocab_index,vi435,0.01,relevance maxim 
7430,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1693,0.01,parts speech
7431,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi602,0.1,entity resolution 
7432,Course2_W2-S2-L3_Real-Word_Spelling_Correction_9-19,concept_vocab_index,vi1740,0.03,tap phonetic
7433,Course2_W3-S1-L7_Precision_Recall_and_the_F_measure_16-16,concept_vocab_index,vi887,0.01,discoursenew
7434,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi672,0.01,generalize
7435,Course3_W6-S1-L1_-_Probabilities_-_17_slides_21-11,concept_vocab_index,vi204,0.02,pvalue
7437,Course2_W3-S1-L7_Precision_Recall_and_the_F_measure_16-16,concept_vocab_index,vi173,0.16,dotproduct attention
7438,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi129,0.02,challenges in mt
7439,Course3_W4-S1-L2_-_Parsing_-_22_slides_17-38,concept_vocab_index,vi339,0.05,satellite
7440,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi403,0.02,jaccard coefficient
7441,Course1_W3-S1-L6_A_Simple_Grammar_for_English_Part_1_10-32,concept_vocab_index,vi4,0.01,ocr 
7442,Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi1570,0.03,temporal reasoning
7443,Course2_W4-S1-L2_Making_features_from_text_for_discriminative_NLP_models_18-11,concept_vocab_index,vi460,0.06,isrl
7444,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi1926,0.12,observation likelihood
7445,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi1078,0.07,filler
7446,Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,concept_vocab_index,vi92,0.02,pipe
7447,Course2_W4-S1-L1_Generative_vs,concept_vocab_index,vi1693,0.03,parts speech
7449,Course1_W6-S2-L6_The_Decoding_Algorithm_Part_3_12-29,concept_vocab_index,vi751,0.01,logical connectives
7450,Course2_W8-S2-L1_What_is_Question_Answering_7-28,concept_vocab_index,vi1003,0.05,log odds ratio
7451,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi1056,0.03,accomplishment expressions
7452,Course1_W2-S1-L8_Summary_1-50,concept_vocab_index,vi378,0.02,ppmi
7453,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi1078,0.18,filler
7454,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi2039,0.04,multilayer perceptrons
7455,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi688,0.01,first order logic
7456,Course2_W2-S1-L2_Estimating_N-gram_Probabilities_9-38,concept_vocab_index,vi1813,0.02,algol
7457,Course2_W1-S3-L5_Minimum_Edit_Distance_in_Computational_Biology_9-29,concept_vocab_index,vi173,0.07,dotproduct attention
7459,Course1_W5-S1-L4_Classical_Approaches_to_MT_Part_1_8-02,concept_vocab_index,vi1200,0.15,switchboard corpus
7460,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi84,0.13,mean reciprocal rank
7461,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi1707,0.1,cantonese
7462,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi378,0.01,ppmi
7463,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1707,0.18,cantonese
7464,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi167,0.22,information structure
7466,Course2_W4-S2-L2_Evaluation_of_Named_Entity_Recognition_6-34,concept_vocab_index,vi0,0.11,inflection 
7467,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1556,0.02,origin term
7468,Course1_W3-S1-L4_Context-Free_Grammars_Part_1_12-11,concept_vocab_index,vi653,0.11,backward chaining
7469,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi1840,0.03,lexicalized parsing
7470,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi653,0.01,backward chaining
7471,Course3_W12-S1-L8_-_Text_Generation_-_11_slides_05-49,concept_vocab_index,vi1789,0.02,extended
7472,Course2_W7-S2-L4_Inverse_Document_Frequency_Weighting_10-16,concept_vocab_index,vi892,0.03,rejection
7473,Course2_W4-S1-L6_Maximizing_the_Likelihood_10-29,concept_vocab_index,vi1945,0.07,praat
7474,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi1740,0.01,tap phonetic
